TIMESTAMP;SYMBOL;ACTION;PRICE;SL;TP;RISK;COMMENT
2025-08-08T09:45:00Z;EURUSD;BUY;1.16501;1.16351;1.16801;0.5;test_buy
2025-08-08T10:00:00Z;EURUSD;BUY;1.16534;1.16384;1.16834;0.5;test_buy
2025-08-08T10:15:00Z;EURUSD;BUY;1.16547;1.16397;1.16847;0.5;test_buy
2025-08-08T10:30:00Z;EURUSD;BUY;1.16600;1.16450;1.16900;0.5;test_buy
2025-08-08T10:45:00Z;EURUSD;SELL;1.16592;1.16742;1.16292;0.5;test_sell
2025-08-08T11:00:00Z;EURUSD;BUY;1.16617;1.16467;1.16917;0.5;test_buy
2025-08-08T11:15:00Z;EURUSD;SELL;1.16523;1.16673;1.16223;0.5;test_sell
2025-08-08T11:30:00Z;EURUSD;SELL;1.16453;1.16603;1.16153;0.5;test_sell
2025-08-08T11:45:00Z;EURUSD;SELL;1.16372;1.16522;1.16072;0.5;test_sell
2025-08-08T12:00:00Z;EURUSD;BUY;1.16380;1.16230;1.16680;0.5;test_buy
2025-08-08T12:15:00Z;EURUSD;SELL;1.16318;1.16468;1.16018;0.5;test_sell
2025-08-08T12:30:00Z;EURUSD;BUY;1.16375;1.16225;1.16675;0.5;test_buy
2025-08-08T12:45:00Z;EURUSD;BUY;1.16416;1.16266;1.16716;0.5;test_buy
2025-08-08T13:00:00Z;EURUSD;BUY;1.16428;1.16278;1.16728;0.5;test_buy
2025-08-08T13:15:00Z;EURUSD;SELL;1.16341;1.16491;1.16041;0.5;test_sell
2025-08-08T13:30:00Z;EURUSD;SELL;1.16314;1.16464;1.16014;0.5;test_sell
2025-08-08T13:45:00Z;EURUSD;BUY;1.16358;1.16208;1.16658;0.5;test_buy
2025-08-08T14:00:00Z;EURUSD;BUY;1.16424;1.16274;1.16724;0.5;test_buy
2025-08-08T14:15:00Z;EURUSD;SELL;1.16418;1.16568;1.16118;0.5;test_sell
2025-08-08T14:30:00Z;EURUSD;BUY;1.16476;1.16326;1.16776;0.5;test_buy
2025-08-08T14:45:00Z;EURUSD;SELL;1.16439;1.16589;1.16139;0.5;test_sell
2025-08-08T15:00:00Z;EURUSD;BUY;1.16447;1.16297;1.16747;0.5;test_buy
2025-08-08T15:15:00Z;EURUSD;BUY;1.16498;1.16348;1.16798;0.5;test_buy
2025-08-08T15:30:00Z;EURUSD;SELL;1.16463;1.16613;1.16163;0.5;test_sell
2025-08-08T15:45:00Z;EURUSD;SELL;1.16418;1.16568;1.16118;0.5;test_sell
2025-08-08T16:00:00Z;EURUSD;BUY;1.16520;1.16370;1.16820;0.5;test_buy
2025-08-08T16:15:00Z;EURUSD;SELL;1.16507;1.16657;1.16207;0.5;test_sell
2025-08-08T16:30:00Z;EURUSD;SELL;1.16488;1.16638;1.16188;0.5;test_sell
2025-08-08T16:45:00Z;EURUSD;SELL;1.16487;1.16637;1.16187;0.5;test_sell
2025-08-08T17:00:00Z;EURUSD;BUY;1.16558;1.16408;1.16858;0.5;test_buy
2025-08-08T17:15:00Z;EURUSD;SELL;1.16547;1.16697;1.16247;0.5;test_sell
2025-08-08T17:30:00Z;EURUSD;BUY;1.16561;1.16411;1.16861;0.5;test_buy
2025-08-08T17:45:00Z;EURUSD;SELL;1.16561;1.16711;1.16261;0.5;test_sell
2025-08-08T18:00:00Z;EURUSD;BUY;1.16607;1.16457;1.16907;0.5;test_buy
2025-08-08T18:15:00Z;EURUSD;BUY;1.16644;1.16494;1.16944;0.5;test_buy
2025-08-08T18:30:00Z;EURUSD;SELL;1.16609;1.16759;1.16309;0.5;test_sell
2025-08-08T18:45:00Z;EURUSD;SELL;1.16597;1.16747;1.16297;0.5;test_sell
2025-08-08T19:00:00Z;EURUSD;SELL;1.16541;1.16691;1.16241;0.5;test_sell
2025-08-08T19:15:00Z;EURUSD;SELL;1.16531;1.16681;1.16231;0.5;test_sell
2025-08-08T19:30:00Z;EURUSD;BUY;1.16564;1.16414;1.16864;0.5;test_buy
2025-08-08T19:45:00Z;EURUSD;BUY;1.16566;1.16416;1.16866;0.5;test_buy
2025-08-08T20:00:00Z;EURUSD;BUY;1.16593;1.16443;1.16893;0.5;test_buy
2025-08-08T20:15:00Z;EURUSD;BUY;1.16647;1.16497;1.16947;0.5;test_buy
2025-08-08T20:30:00Z;EURUSD;BUY;1.16662;1.16512;1.16962;0.5;test_buy
2025-08-08T20:45:00Z;EURUSD;SELL;1.16587;1.16737;1.16287;0.5;test_sell
2025-08-08T21:00:00Z;EURUSD;BUY;1.16607;1.16457;1.16907;0.5;test_buy
2025-08-08T21:15:00Z;EURUSD;SELL;1.16603;1.16753;1.16303;0.5;test_sell
2025-08-08T21:30:00Z;EURUSD;SELL;1.16559;1.16709;1.16259;0.5;test_sell
2025-08-08T21:45:00Z;EURUSD;SELL;1.16559;1.16709;1.16259;0.5;test_sell
2025-08-08T22:00:00Z;EURUSD;SELL;1.16534;1.16684;1.16234;0.5;test_sell
2025-08-08T22:15:00Z;EURUSD;SELL;1.16417;1.16567;1.16117;0.5;test_sell
2025-08-08T22:30:00Z;EURUSD;SELL;1.16412;1.16562;1.16112;0.5;test_sell
2025-08-08T22:45:00Z;EURUSD;BUY;1.16424;1.16274;1.16724;0.5;test_buy
2025-08-08T23:00:00Z;EURUSD;SELL;1.16405;1.16555;1.16105;0.5;test_sell
2025-08-08T23:15:00Z;EURUSD;BUY;1.16416;1.16266;1.16716;0.5;test_buy
2025-08-08T23:30:00Z;EURUSD;SELL;1.16407;1.16557;1.16107;0.5;test_sell
2025-08-08T23:45:00Z;EURUSD;SELL;1.16404;1.16554;1.16104;0.5;test_sell
2025-08-11T00:00:00Z;EURUSD;BUY;1.16449;1.16299;1.16749;0.5;test_buy
2025-08-11T00:15:00Z;EURUSD;SELL;1.16440;1.16590;1.16140;0.5;test_sell
2025-08-11T00:30:00Z;EURUSD;SELL;1.16420;1.16570;1.16120;0.5;test_sell
2025-08-11T00:45:00Z;EURUSD;BUY;1.16430;1.16280;1.16730;0.5;test_buy
2025-08-11T01:00:00Z;EURUSD;BUY;1.16494;1.16344;1.16794;0.5;test_buy
2025-08-11T01:15:00Z;EURUSD;SELL;1.16467;1.16617;1.16167;0.5;test_sell
2025-08-11T01:30:00Z;EURUSD;SELL;1.16442;1.16592;1.16142;0.5;test_sell
2025-08-11T01:45:00Z;EURUSD;BUY;1.16469;1.16319;1.16769;0.5;test_buy
2025-08-11T02:00:00Z;EURUSD;BUY;1.16479;1.16329;1.16779;0.5;test_buy
2025-08-11T02:15:00Z;EURUSD;BUY;1.16484;1.16334;1.16784;0.5;test_buy
2025-08-11T02:30:00Z;EURUSD;BUY;1.16490;1.16340;1.16790;0.5;test_buy
2025-08-11T02:45:00Z;EURUSD;SELL;1.16477;1.16627;1.16177;0.5;test_sell
2025-08-11T03:00:00Z;EURUSD;SELL;1.16456;1.16606;1.16156;0.5;test_sell
2025-08-11T03:15:00Z;EURUSD;SELL;1.16455;1.16605;1.16155;0.5;test_sell
2025-08-11T03:30:00Z;EURUSD;SELL;1.16426;1.16576;1.16126;0.5;test_sell
2025-08-11T03:45:00Z;EURUSD;BUY;1.16475;1.16325;1.16775;0.5;test_buy
2025-08-11T04:00:00Z;EURUSD;BUY;1.16482;1.16332;1.16782;0.5;test_buy
2025-08-11T04:15:00Z;EURUSD;BUY;1.16509;1.16359;1.16809;0.5;test_buy
2025-08-11T04:30:00Z;EURUSD;BUY;1.16534;1.16384;1.16834;0.5;test_buy
2025-08-11T04:45:00Z;EURUSD;BUY;1.16588;1.16438;1.16888;0.5;test_buy
2025-08-11T05:00:00Z;EURUSD;BUY;1.16654;1.16504;1.16954;0.5;test_buy
2025-08-11T05:15:00Z;EURUSD;BUY;1.16667;1.16517;1.16967;0.5;test_buy
2025-08-11T05:30:00Z;EURUSD;SELL;1.16660;1.16810;1.16360;0.5;test_sell
2025-08-11T05:45:00Z;EURUSD;SELL;1.16659;1.16809;1.16359;0.5;test_sell
2025-08-11T06:00:00Z;EURUSD;BUY;1.16694;1.16544;1.16994;0.5;test_buy
2025-08-11T06:15:00Z;EURUSD;BUY;1.16716;1.16566;1.17016;0.5;test_buy
2025-08-11T06:30:00Z;EURUSD;BUY;1.16722;1.16572;1.17022;0.5;test_buy
2025-08-11T06:45:00Z;EURUSD;SELL;1.16712;1.16862;1.16412;0.5;test_sell
2025-08-11T07:00:00Z;EURUSD;BUY;1.16745;1.16595;1.17045;0.5;test_buy
2025-08-11T07:15:00Z;EURUSD;SELL;1.16730;1.16880;1.16430;0.5;test_sell
2025-08-11T07:30:00Z;EURUSD;SELL;1.16723;1.16873;1.16423;0.5;test_sell
2025-08-11T07:45:00Z;EURUSD;SELL;1.16721;1.16871;1.16421;0.5;test_sell
2025-08-11T08:00:00Z;EURUSD;SELL;1.16708;1.16858;1.16408;0.5;test_sell
2025-08-11T08:15:00Z;EURUSD;SELL;1.16697;1.16847;1.16397;0.5;test_sell
2025-08-11T08:30:00Z;EURUSD;SELL;1.16684;1.16834;1.16384;0.5;test_sell
2025-08-11T08:45:00Z;EURUSD;BUY;1.16694;1.16544;1.16994;0.5;test_buy
2025-08-11T09:00:00Z;EURUSD;BUY;1.16695;1.16545;1.16995;0.5;test_buy
2025-08-11T09:15:00Z;EURUSD;SELL;1.16668;1.16818;1.16368;0.5;test_sell
2025-08-11T09:30:00Z;EURUSD;SELL;1.16659;1.16809;1.16359;0.5;test_sell
2025-08-11T09:45:00Z;EURUSD;SELL;1.16644;1.16794;1.16344;0.5;test_sell
2025-08-11T10:00:00Z;EURUSD;SELL;1.16588;1.16738;1.16288;0.5;test_sell
2025-08-11T10:15:00Z;EURUSD;SELL;1.16546;1.16696;1.16246;0.5;test_sell
2025-08-11T10:30:00Z;EURUSD;SELL;1.16508;1.16658;1.16208;0.5;test_sell
2025-08-11T10:45:00Z;EURUSD;SELL;1.16472;1.16622;1.16172;0.5;test_sell
2025-08-11T11:00:00Z;EURUSD;BUY;1.16517;1.16367;1.16817;0.5;test_buy
2025-08-11T11:15:00Z;EURUSD;BUY;1.16552;1.16402;1.16852;0.5;test_buy
2025-08-11T11:30:00Z;EURUSD;BUY;1.16570;1.16420;1.16870;0.5;test_buy
2025-08-11T11:45:00Z;EURUSD;SELL;1.16554;1.16704;1.16254;0.5;test_sell
2025-08-11T12:00:00Z;EURUSD;SELL;1.16486;1.16636;1.16186;0.5;test_sell
2025-08-11T12:15:00Z;EURUSD;SELL;1.16432;1.16582;1.16132;0.5;test_sell
2025-08-11T12:30:00Z;EURUSD;BUY;1.16434;1.16284;1.16734;0.5;test_buy
2025-08-11T12:45:00Z;EURUSD;SELL;1.16413;1.16563;1.16113;0.5;test_sell
2025-08-11T13:00:00Z;EURUSD;BUY;1.16441;1.16291;1.16741;0.5;test_buy
2025-08-11T13:15:00Z;EURUSD;BUY;1.16444;1.16294;1.16744;0.5;test_buy
2025-08-11T13:30:00Z;EURUSD;BUY;1.16446;1.16296;1.16746;0.5;test_buy
2025-08-11T13:45:00Z;EURUSD;BUY;1.16470;1.16320;1.16770;0.5;test_buy
2025-08-11T14:00:00Z;EURUSD;SELL;1.16426;1.16576;1.16126;0.5;test_sell
2025-08-11T14:15:00Z;EURUSD;SELL;1.16365;1.16515;1.16065;0.5;test_sell
2025-08-11T14:30:00Z;EURUSD;SELL;1.16285;1.16435;1.15985;0.5;test_sell
2025-08-11T14:45:00Z;EURUSD;BUY;1.16288;1.16138;1.16588;0.5;test_buy
2025-08-11T15:00:00Z;EURUSD;SELL;1.16172;1.16322;1.15872;0.5;test_sell
2025-08-11T15:15:00Z;EURUSD;BUY;1.16232;1.16082;1.16532;0.5;test_buy
2025-08-11T15:30:00Z;EURUSD;SELL;1.16189;1.16339;1.15889;0.5;test_sell
2025-08-11T15:45:00Z;EURUSD;BUY;1.16203;1.16053;1.16503;0.5;test_buy
2025-08-11T16:00:00Z;EURUSD;BUY;1.16224;1.16074;1.16524;0.5;test_buy
2025-08-11T16:15:00Z;EURUSD;SELL;1.16213;1.16363;1.15913;0.5;test_sell
2025-08-11T16:30:00Z;EURUSD;BUY;1.16248;1.16098;1.16548;0.5;test_buy
2025-08-11T16:45:00Z;EURUSD;SELL;1.16195;1.16345;1.15895;0.5;test_sell
2025-08-11T17:00:00Z;EURUSD;SELL;1.16068;1.16218;1.15768;0.5;test_sell
2025-08-11T17:15:00Z;EURUSD;SELL;1.16022;1.16172;1.15722;0.5;test_sell
2025-08-11T17:30:00Z;EURUSD;SELL;1.15941;1.16091;1.15641;0.5;test_sell
2025-08-11T17:45:00Z;EURUSD;BUY;1.15959;1.15809;1.16259;0.5;test_buy
2025-08-11T18:00:00Z;EURUSD;SELL;1.15927;1.16077;1.15627;0.5;test_sell
2025-08-11T18:15:00Z;EURUSD;BUY;1.16040;1.15890;1.16340;0.5;test_buy
2025-08-11T18:30:00Z;EURUSD;BUY;1.16039;1.15889;1.16339;0.5;test_buy
2025-08-11T18:45:00Z;EURUSD;BUY;1.16055;1.15905;1.16355;0.5;test_buy
2025-08-11T19:00:00Z;EURUSD;BUY;1.16090;1.15940;1.16390;0.5;test_buy
2025-08-11T19:15:00Z;EURUSD;BUY;1.16110;1.15960;1.16410;0.5;test_buy
2025-08-11T19:30:00Z;EURUSD;SELL;1.16030;1.16180;1.15730;0.5;test_sell
2025-08-11T19:45:00Z;EURUSD;BUY;1.16076;1.15926;1.16376;0.5;test_buy
2025-08-11T20:00:00Z;EURUSD;SELL;1.16026;1.16176;1.15726;0.5;test_sell
2025-08-11T20:15:00Z;EURUSD;BUY;1.16052;1.15902;1.16352;0.5;test_buy
2025-08-11T20:30:00Z;EURUSD;BUY;1.16088;1.15938;1.16388;0.5;test_buy
2025-08-11T20:45:00Z;EURUSD;BUY;1.16110;1.15960;1.16410;0.5;test_buy
2025-08-11T21:00:00Z;EURUSD;SELL;1.16095;1.16245;1.15795;0.5;test_sell
2025-08-11T21:15:00Z;EURUSD;BUY;1.16139;1.15989;1.16439;0.5;test_buy
2025-08-11T21:30:00Z;EURUSD;SELL;1.16117;1.16267;1.15817;0.5;test_sell
2025-08-11T21:45:00Z;EURUSD;BUY;1.16123;1.15973;1.16423;0.5;test_buy
2025-08-11T22:00:00Z;EURUSD;SELL;1.16108;1.16258;1.15808;0.5;test_sell
2025-08-11T22:15:00Z;EURUSD;SELL;1.16054;1.16204;1.15754;0.5;test_sell
2025-08-11T22:30:00Z;EURUSD;SELL;1.16052;1.16202;1.15752;0.5;test_sell
2025-08-11T22:45:00Z;EURUSD;SELL;1.16050;1.16200;1.15750;0.5;test_sell
2025-08-11T23:00:00Z;EURUSD;BUY;1.16097;1.15947;1.16397;0.5;test_buy
2025-08-11T23:15:00Z;EURUSD;BUY;1.16167;1.16017;1.16467;0.5;test_buy
2025-08-11T23:30:00Z;EURUSD;BUY;1.16187;1.16037;1.16487;0.5;test_buy
2025-08-11T23:45:00Z;EURUSD;SELL;1.16158;1.16308;1.15858;0.5;test_sell
2025-08-12T00:00:00Z;EURUSD;SELL;1.16113;1.16263;1.15813;0.5;test_sell
2025-08-12T00:15:00Z;EURUSD;SELL;1.16101;1.16251;1.15801;0.5;test_sell
2025-08-12T00:30:00Z;EURUSD;BUY;1.16119;1.15969;1.16419;0.5;test_buy
2025-08-12T00:45:00Z;EURUSD;BUY;1.16138;1.15988;1.16438;0.5;test_buy
2025-08-12T01:00:00Z;EURUSD;BUY;1.16143;1.15993;1.16443;0.5;test_buy
2025-08-12T01:15:00Z;EURUSD;SELL;1.16134;1.16284;1.15834;0.5;test_sell
2025-08-12T01:30:00Z;EURUSD;SELL;1.16109;1.16259;1.15809;0.5;test_sell
2025-08-12T01:45:00Z;EURUSD;BUY;1.16129;1.15979;1.16429;0.5;test_buy
2025-08-12T02:00:00Z;EURUSD;BUY;1.16145;1.15995;1.16445;0.5;test_buy
2025-08-12T02:15:00Z;EURUSD;BUY;1.16161;1.16011;1.16461;0.5;test_buy
2025-08-12T02:30:00Z;EURUSD;SELL;1.16151;1.16301;1.15851;0.5;test_sell
2025-08-12T02:45:00Z;EURUSD;BUY;1.16164;1.16014;1.16464;0.5;test_buy
2025-08-12T03:00:00Z;EURUSD;SELL;1.16160;1.16310;1.15860;0.5;test_sell
2025-08-12T03:15:00Z;EURUSD;SELL;1.16151;1.16301;1.15851;0.5;test_sell
2025-08-12T03:30:00Z;EURUSD;BUY;1.16179;1.16029;1.16479;0.5;test_buy
2025-08-12T03:45:00Z;EURUSD;SELL;1.16153;1.16303;1.15853;0.5;test_sell
2025-08-12T04:00:00Z;EURUSD;BUY;1.16194;1.16044;1.16494;0.5;test_buy
2025-08-12T04:15:00Z;EURUSD;SELL;1.16161;1.16311;1.15861;0.5;test_sell
2025-08-12T04:30:00Z;EURUSD;BUY;1.16241;1.16091;1.16541;0.5;test_buy
2025-08-12T04:45:00Z;EURUSD;SELL;1.16192;1.16342;1.15892;0.5;test_sell
2025-08-12T05:00:00Z;EURUSD;SELL;1.16192;1.16342;1.15892;0.5;test_sell
2025-08-12T05:15:00Z;EURUSD;BUY;1.16220;1.16070;1.16520;0.5;test_buy
2025-08-12T05:30:00Z;EURUSD;BUY;1.16219;1.16069;1.16519;0.5;test_buy
2025-08-12T05:45:00Z;EURUSD;BUY;1.16228;1.16078;1.16528;0.5;test_buy
2025-08-12T06:00:00Z;EURUSD;SELL;1.16223;1.16373;1.15923;0.5;test_sell
2025-08-12T06:15:00Z;EURUSD;SELL;1.16205;1.16355;1.15905;0.5;test_sell
2025-08-12T06:30:00Z;EURUSD;BUY;1.16220;1.16070;1.16520;0.5;test_buy
2025-08-12T06:45:00Z;EURUSD;SELL;1.16206;1.16356;1.15906;0.5;test_sell
2025-08-12T07:00:00Z;EURUSD;SELL;1.16194;1.16344;1.15894;0.5;test_sell
2025-08-12T07:15:00Z;EURUSD;BUY;1.16197;1.16047;1.16497;0.5;test_buy
2025-08-12T07:30:00Z;EURUSD;BUY;1.16227;1.16077;1.16527;0.5;test_buy
2025-08-12T07:45:00Z;EURUSD;BUY;1.16276;1.16126;1.16576;0.5;test_buy
2025-08-12T08:00:00Z;EURUSD;SELL;1.16263;1.16413;1.15963;0.5;test_sell
2025-08-12T08:15:00Z;EURUSD;SELL;1.16185;1.16335;1.15885;0.5;test_sell
2025-08-12T08:30:00Z;EURUSD;SELL;1.16151;1.16301;1.15851;0.5;test_sell
2025-08-12T08:45:00Z;EURUSD;SELL;1.16139;1.16289;1.15839;0.5;test_sell
2025-08-12T09:00:00Z;EURUSD;SELL;1.16137;1.16287;1.15837;0.5;test_sell
2025-08-12T09:15:00Z;EURUSD;SELL;1.16115;1.16265;1.15815;0.5;test_sell
2025-08-12T09:30:00Z;EURUSD;BUY;1.16162;1.16012;1.16462;0.5;test_buy
2025-08-12T09:45:00Z;EURUSD;SELL;1.16092;1.16242;1.15792;0.5;test_sell
2025-08-12T10:00:00Z;EURUSD;BUY;1.16122;1.15972;1.16422;0.5;test_buy
2025-08-12T10:15:00Z;EURUSD;BUY;1.16179;1.16029;1.16479;0.5;test_buy
2025-08-12T10:30:00Z;EURUSD;BUY;1.16209;1.16059;1.16509;0.5;test_buy
2025-08-12T10:45:00Z;EURUSD;SELL;1.16203;1.16353;1.15903;0.5;test_sell
2025-08-12T11:00:00Z;EURUSD;SELL;1.16178;1.16328;1.15878;0.5;test_sell
2025-08-12T11:15:00Z;EURUSD;BUY;1.16208;1.16058;1.16508;0.5;test_buy
2025-08-12T11:30:00Z;EURUSD;SELL;1.16159;1.16309;1.15859;0.5;test_sell
2025-08-12T11:45:00Z;EURUSD;SELL;1.16150;1.16300;1.15850;0.5;test_sell
2025-08-12T12:00:00Z;EURUSD;SELL;1.16138;1.16288;1.15838;0.5;test_sell
2025-08-12T12:15:00Z;EURUSD;SELL;1.16062;1.16212;1.15762;0.5;test_sell
2025-08-12T12:30:00Z;EURUSD;SELL;1.16029;1.16179;1.15729;0.5;test_sell
2025-08-12T12:45:00Z;EURUSD;BUY;1.16068;1.15918;1.16368;0.5;test_buy
2025-08-12T13:00:00Z;EURUSD;BUY;1.16113;1.15963;1.16413;0.5;test_buy
2025-08-12T13:15:00Z;EURUSD;SELL;1.16092;1.16242;1.15792;0.5;test_sell
2025-08-12T13:30:00Z;EURUSD;SELL;1.16090;1.16240;1.15790;0.5;test_sell
2025-08-12T13:45:00Z;EURUSD;BUY;1.16104;1.15954;1.16404;0.5;test_buy
2025-08-12T14:00:00Z;EURUSD;SELL;1.16088;1.16238;1.15788;0.5;test_sell
2025-08-12T14:15:00Z;EURUSD;SELL;1.16057;1.16207;1.15757;0.5;test_sell
2025-08-12T14:30:00Z;EURUSD;SELL;1.16026;1.16176;1.15726;0.5;test_sell
2025-08-12T14:45:00Z;EURUSD;BUY;1.16054;1.15904;1.16354;0.5;test_buy
2025-08-12T15:00:00Z;EURUSD;BUY;1.16065;1.15915;1.16365;0.5;test_buy
2025-08-12T15:15:00Z;EURUSD;SELL;1.16002;1.16152;1.15702;0.5;test_sell
2025-08-12T15:30:00Z;EURUSD;BUY;1.16480;1.16330;1.16780;0.5;test_buy
2025-08-12T15:45:00Z;EURUSD;SELL;1.16426;1.16576;1.16126;0.5;test_sell
2025-08-12T16:00:00Z;EURUSD;SELL;1.16323;1.16473;1.16023;0.5;test_sell
2025-08-12T16:15:00Z;EURUSD;SELL;1.16231;1.16381;1.15931;0.5;test_sell
2025-08-12T16:30:00Z;EURUSD;BUY;1.16594;1.16444;1.16894;0.5;test_buy
2025-08-12T16:45:00Z;EURUSD;SELL;1.16523;1.16673;1.16223;0.5;test_sell
2025-08-12T17:00:00Z;EURUSD;SELL;1.16477;1.16627;1.16177;0.5;test_sell
2025-08-12T17:15:00Z;EURUSD;BUY;1.16534;1.16384;1.16834;0.5;test_buy
2025-08-12T17:30:00Z;EURUSD;BUY;1.16596;1.16446;1.16896;0.5;test_buy
2025-08-12T17:45:00Z;EURUSD;SELL;1.16580;1.16730;1.16280;0.5;test_sell
2025-08-12T18:00:00Z;EURUSD;BUY;1.16649;1.16499;1.16949;0.5;test_buy
2025-08-12T18:15:00Z;EURUSD;BUY;1.16852;1.16702;1.17152;0.5;test_buy
2025-08-12T18:30:00Z;EURUSD;BUY;1.16946;1.16796;1.17246;0.5;test_buy
2025-08-12T18:45:00Z;EURUSD;SELL;1.16723;1.16873;1.16423;0.5;test_sell
2025-08-12T19:00:00Z;EURUSD;SELL;1.16689;1.16839;1.16389;0.5;test_sell
2025-08-12T19:15:00Z;EURUSD;BUY;1.16796;1.16646;1.17096;0.5;test_buy
2025-08-12T19:30:00Z;EURUSD;SELL;1.16777;1.16927;1.16477;0.5;test_sell
2025-08-12T19:45:00Z;EURUSD;BUY;1.16796;1.16646;1.17096;0.5;test_buy
2025-08-12T20:00:00Z;EURUSD;SELL;1.16762;1.16912;1.16462;0.5;test_sell
2025-08-12T20:15:00Z;EURUSD;BUY;1.16778;1.16628;1.17078;0.5;test_buy
2025-08-12T20:30:00Z;EURUSD;BUY;1.16781;1.16631;1.17081;0.5;test_buy
2025-08-12T20:45:00Z;EURUSD;SELL;1.16731;1.16881;1.16431;0.5;test_sell
2025-08-12T21:00:00Z;EURUSD;BUY;1.16734;1.16584;1.17034;0.5;test_buy
2025-08-12T21:15:00Z;EURUSD;SELL;1.16673;1.16823;1.16373;0.5;test_sell
2025-08-12T21:30:00Z;EURUSD;SELL;1.16663;1.16813;1.16363;0.5;test_sell
2025-08-12T21:45:00Z;EURUSD;BUY;1.16689;1.16539;1.16989;0.5;test_buy
2025-08-12T22:00:00Z;EURUSD;SELL;1.16671;1.16821;1.16371;0.5;test_sell
2025-08-12T22:15:00Z;EURUSD;BUY;1.16729;1.16579;1.17029;0.5;test_buy
2025-08-12T22:30:00Z;EURUSD;BUY;1.16736;1.16586;1.17036;0.5;test_buy
2025-08-12T22:45:00Z;EURUSD;BUY;1.16748;1.16598;1.17048;0.5;test_buy
2025-08-12T23:00:00Z;EURUSD;BUY;1.16757;1.16607;1.17057;0.5;test_buy
2025-08-12T23:15:00Z;EURUSD;SELL;1.16750;1.16900;1.16450;0.5;test_sell
2025-08-12T23:30:00Z;EURUSD;BUY;1.16756;1.16606;1.17056;0.5;test_buy
2025-08-12T23:45:00Z;EURUSD;SELL;1.16730;1.16880;1.16430;0.5;test_sell
2025-08-13T00:00:00Z;EURUSD;SELL;1.16722;1.16872;1.16422;0.5;test_sell
2025-08-13T00:15:00Z;EURUSD;SELL;1.16688;1.16838;1.16388;0.5;test_sell
2025-08-13T00:30:00Z;EURUSD;SELL;1.16683;1.16833;1.16383;0.5;test_sell
2025-08-13T00:45:00Z;EURUSD;BUY;1.16719;1.16569;1.17019;0.5;test_buy
2025-08-13T01:00:00Z;EURUSD;BUY;1.16744;1.16594;1.17044;0.5;test_buy
2025-08-13T01:15:00Z;EURUSD;BUY;1.16766;1.16616;1.17066;0.5;test_buy
2025-08-13T01:30:00Z;EURUSD;SELL;1.16755;1.16905;1.16455;0.5;test_sell
2025-08-13T01:45:00Z;EURUSD;BUY;1.16768;1.16618;1.17068;0.5;test_buy
2025-08-13T02:00:00Z;EURUSD;BUY;1.16774;1.16624;1.17074;0.5;test_buy
2025-08-13T02:15:00Z;EURUSD;SELL;1.16771;1.16921;1.16471;0.5;test_sell
2025-08-13T02:30:00Z;EURUSD;BUY;1.16791;1.16641;1.17091;0.5;test_buy
2025-08-13T02:45:00Z;EURUSD;SELL;1.16776;1.16926;1.16476;0.5;test_sell
2025-08-13T03:00:00Z;EURUSD;SELL;1.16725;1.16875;1.16425;0.5;test_sell
2025-08-13T03:15:00Z;EURUSD;SELL;1.16722;1.16872;1.16422;0.5;test_sell
