TIMESTAMP;SYMBOL;ACTION;PRICE;SL;TP;RISK;COMMENT
2025-10-03T02:45:00Z;EURUSD;SELL;1.17247;1.17397;1.16947;0.5;test_sell
2025-10-03T03:00:00Z;EURUSD;SELL;1.17240;1.17390;1.16940;0.5;test_sell
2025-10-03T03:15:00Z;EURUSD;SELL;1.17236;1.17386;1.16936;0.5;test_sell
2025-10-03T03:30:00Z;EURUSD;SELL;1.17205;1.17355;1.16905;0.5;test_sell
2025-10-03T03:45:00Z;EURUSD;BUY;1.17243;1.17093;1.17543;0.5;test_buy
2025-10-03T04:00:00Z;EURUSD;SELL;1.17224;1.17374;1.16924;0.5;test_sell
2025-10-03T04:15:00Z;EURUSD;SELL;1.17187;1.17337;1.16887;0.5;test_sell
2025-10-03T04:30:00Z;EURUSD;BUY;1.17229;1.17079;1.17529;0.5;test_buy
2025-10-03T04:45:00Z;EURUSD;BUY;1.17267;1.17117;1.17567;0.5;test_buy
2025-10-03T05:00:00Z;EURUSD;SELL;1.17243;1.17393;1.16943;0.5;test_sell
2025-10-03T05:15:00Z;EURUSD;SELL;1.17226;1.17376;1.16926;0.5;test_sell
2025-10-03T05:30:00Z;EURUSD;BUY;1.17268;1.17118;1.17568;0.5;test_buy
2025-10-03T05:45:00Z;EURUSD;SELL;1.17247;1.17397;1.16947;0.5;test_sell
2025-10-03T06:00:00Z;EURUSD;SELL;1.17221;1.17371;1.16921;0.5;test_sell
2025-10-03T06:15:00Z;EURUSD;SELL;1.17202;1.17352;1.16902;0.5;test_sell
2025-10-03T06:30:00Z;EURUSD;BUY;1.17237;1.17087;1.17537;0.5;test_buy
2025-10-03T06:45:00Z;EURUSD;BUY;1.17262;1.17112;1.17562;0.5;test_buy
2025-10-03T07:00:00Z;EURUSD;SELL;1.17250;1.17400;1.16950;0.5;test_sell
2025-10-03T07:15:00Z;EURUSD;SELL;1.17240;1.17390;1.16940;0.5;test_sell
2025-10-03T07:30:00Z;EURUSD;SELL;1.17229;1.17379;1.16929;0.5;test_sell
2025-10-03T07:45:00Z;EURUSD;SELL;1.17181;1.17331;1.16881;0.5;test_sell
2025-10-03T08:00:00Z;EURUSD;BUY;1.17206;1.17056;1.17506;0.5;test_buy
2025-10-03T08:15:00Z;EURUSD;SELL;1.17161;1.17311;1.16861;0.5;test_sell
2025-10-03T08:30:00Z;EURUSD;BUY;1.17171;1.17021;1.17471;0.5;test_buy
2025-10-03T08:45:00Z;EURUSD;SELL;1.17171;1.17321;1.16871;0.5;test_sell
2025-10-03T09:00:00Z;EURUSD;BUY;1.17233;1.17083;1.17533;0.5;test_buy
2025-10-03T09:15:00Z;EURUSD;SELL;1.17214;1.17364;1.16914;0.5;test_sell
2025-10-03T09:30:00Z;EURUSD;BUY;1.17253;1.17103;1.17553;0.5;test_buy
2025-10-03T09:45:00Z;EURUSD;SELL;1.17203;1.17353;1.16903;0.5;test_sell
2025-10-03T10:00:00Z;EURUSD;BUY;1.17229;1.17079;1.17529;0.5;test_buy
2025-10-03T10:15:00Z;EURUSD;BUY;1.17265;1.17115;1.17565;0.5;test_buy
2025-10-03T10:30:00Z;EURUSD;BUY;1.17306;1.17156;1.17606;0.5;test_buy
2025-10-03T10:45:00Z;EURUSD;BUY;1.17323;1.17173;1.17623;0.5;test_buy
2025-10-03T11:00:00Z;EURUSD;BUY;1.17362;1.17212;1.17662;0.5;test_buy
2025-10-03T11:15:00Z;EURUSD;BUY;1.17369;1.17219;1.17669;0.5;test_buy
2025-10-03T11:30:00Z;EURUSD;BUY;1.17393;1.17243;1.17693;0.5;test_buy
2025-10-03T11:45:00Z;EURUSD;BUY;1.17402;1.17252;1.17702;0.5;test_buy
2025-10-03T12:00:00Z;EURUSD;SELL;1.17343;1.17493;1.17043;0.5;test_sell
2025-10-03T12:15:00Z;EURUSD;BUY;1.17348;1.17198;1.17648;0.5;test_buy
2025-10-03T12:30:00Z;EURUSD;BUY;1.17371;1.17221;1.17671;0.5;test_buy
2025-10-03T12:45:00Z;EURUSD;BUY;1.17372;1.17222;1.17672;0.5;test_buy
2025-10-03T13:00:00Z;EURUSD;SELL;1.17359;1.17509;1.17059;0.5;test_sell
2025-10-03T13:15:00Z;EURUSD;SELL;1.17358;1.17508;1.17058;0.5;test_sell
2025-10-03T13:30:00Z;EURUSD;BUY;1.17365;1.17215;1.17665;0.5;test_buy
2025-10-03T13:45:00Z;EURUSD;SELL;1.17365;1.17515;1.17065;0.5;test_sell
2025-10-03T14:00:00Z;EURUSD;SELL;1.17355;1.17505;1.17055;0.5;test_sell
2025-10-03T14:15:00Z;EURUSD;BUY;1.17359;1.17209;1.17659;0.5;test_buy
2025-10-03T14:30:00Z;EURUSD;BUY;1.17412;1.17262;1.17712;0.5;test_buy
2025-10-03T14:45:00Z;EURUSD;SELL;1.17340;1.17490;1.17040;0.5;test_sell
2025-10-03T15:00:00Z;EURUSD;SELL;1.17339;1.17489;1.17039;0.5;test_sell
2025-10-03T15:15:00Z;EURUSD;SELL;1.17334;1.17484;1.17034;0.5;test_sell
2025-10-03T15:30:00Z;EURUSD;SELL;1.17331;1.17481;1.17031;0.5;test_sell
2025-10-03T15:45:00Z;EURUSD;BUY;1.17395;1.17245;1.17695;0.5;test_buy
2025-10-03T16:00:00Z;EURUSD;SELL;1.17338;1.17488;1.17038;0.5;test_sell
2025-10-03T16:15:00Z;EURUSD;BUY;1.17407;1.17257;1.17707;0.5;test_buy
2025-10-03T16:30:00Z;EURUSD;BUY;1.17433;1.17283;1.17733;0.5;test_buy
2025-10-03T16:45:00Z;EURUSD;SELL;1.17384;1.17534;1.17084;0.5;test_sell
2025-10-03T17:00:00Z;EURUSD;BUY;1.17443;1.17293;1.17743;0.5;test_buy
2025-10-03T17:15:00Z;EURUSD;SELL;1.17422;1.17572;1.17122;0.5;test_sell
2025-10-03T17:30:00Z;EURUSD;SELL;1.17381;1.17531;1.17081;0.5;test_sell
2025-10-03T17:45:00Z;EURUSD;BUY;1.17409;1.17259;1.17709;0.5;test_buy
2025-10-03T18:00:00Z;EURUSD;SELL;1.17410;1.17560;1.17110;0.5;test_sell
2025-10-03T18:15:00Z;EURUSD;BUY;1.17432;1.17282;1.17732;0.5;test_buy
2025-10-03T18:30:00Z;EURUSD;BUY;1.17443;1.17293;1.17743;0.5;test_buy
2025-10-03T18:45:00Z;EURUSD;BUY;1.17462;1.17312;1.17762;0.5;test_buy
2025-10-03T19:00:00Z;EURUSD;SELL;1.17441;1.17591;1.17141;0.5;test_sell
2025-10-03T19:15:00Z;EURUSD;SELL;1.17401;1.17551;1.17101;0.5;test_sell
2025-10-03T19:30:00Z;EURUSD;SELL;1.17383;1.17533;1.17083;0.5;test_sell
2025-10-03T19:45:00Z;EURUSD;BUY;1.17398;1.17248;1.17698;0.5;test_buy
2025-10-03T20:00:00Z;EURUSD;BUY;1.17409;1.17259;1.17709;0.5;test_buy
2025-10-03T20:15:00Z;EURUSD;SELL;1.17387;1.17537;1.17087;0.5;test_sell
2025-10-03T20:30:00Z;EURUSD;BUY;1.17404;1.17254;1.17704;0.5;test_buy
2025-10-03T20:45:00Z;EURUSD;SELL;1.17339;1.17489;1.17039;0.5;test_sell
2025-10-03T21:00:00Z;EURUSD;SELL;1.17325;1.17475;1.17025;0.5;test_sell
2025-10-03T21:15:00Z;EURUSD;BUY;1.17338;1.17188;1.17638;0.5;test_buy
2025-10-03T21:30:00Z;EURUSD;BUY;1.17378;1.17228;1.17678;0.5;test_buy
2025-10-03T21:45:00Z;EURUSD;BUY;1.17397;1.17247;1.17697;0.5;test_buy
2025-10-03T22:00:00Z;EURUSD;BUY;1.17400;1.17250;1.17700;0.5;test_buy
2025-10-03T22:15:00Z;EURUSD;BUY;1.17404;1.17254;1.17704;0.5;test_buy
2025-10-03T22:30:00Z;EURUSD;BUY;1.17414;1.17264;1.17714;0.5;test_buy
2025-10-03T22:45:00Z;EURUSD;SELL;1.17411;1.17561;1.17111;0.5;test_sell
2025-10-03T23:00:00Z;EURUSD;BUY;1.17413;1.17263;1.17713;0.5;test_buy
2025-10-03T23:15:00Z;EURUSD;BUY;1.17429;1.17279;1.17729;0.5;test_buy
2025-10-03T23:30:00Z;EURUSD;SELL;1.17394;1.17544;1.17094;0.5;test_sell
2025-10-03T23:45:00Z;EURUSD;BUY;1.17413;1.17263;1.17713;0.5;test_buy
2025-10-06T00:00:00Z;EURUSD;BUY;1.17217;1.17067;1.17517;0.5;test_buy
2025-10-06T00:15:00Z;EURUSD;SELL;1.17209;1.17359;1.16909;0.5;test_sell
2025-10-06T00:30:00Z;EURUSD;BUY;1.17213;1.17063;1.17513;0.5;test_buy
2025-10-06T00:45:00Z;EURUSD;BUY;1.17235;1.17085;1.17535;0.5;test_buy
2025-10-06T01:00:00Z;EURUSD;SELL;1.17181;1.17331;1.16881;0.5;test_sell
2025-10-06T01:15:00Z;EURUSD;BUY;1.17209;1.17059;1.17509;0.5;test_buy
2025-10-06T01:30:00Z;EURUSD;SELL;1.17170;1.17320;1.16870;0.5;test_sell
2025-10-06T01:45:00Z;EURUSD;SELL;1.17161;1.17311;1.16861;0.5;test_sell
2025-10-06T02:00:00Z;EURUSD;SELL;1.17117;1.17267;1.16817;0.5;test_sell
2025-10-06T02:15:00Z;EURUSD;SELL;1.17100;1.17250;1.16800;0.5;test_sell
2025-10-06T02:30:00Z;EURUSD;BUY;1.17114;1.16964;1.17414;0.5;test_buy
2025-10-06T02:45:00Z;EURUSD;BUY;1.17120;1.16970;1.17420;0.5;test_buy
2025-10-06T03:00:00Z;EURUSD;BUY;1.17132;1.16982;1.17432;0.5;test_buy
2025-10-06T03:15:00Z;EURUSD;SELL;1.17121;1.17271;1.16821;0.5;test_sell
2025-10-06T03:30:00Z;EURUSD;SELL;1.17109;1.17259;1.16809;0.5;test_sell
2025-10-06T03:45:00Z;EURUSD;BUY;1.17161;1.17011;1.17461;0.5;test_buy
2025-10-06T04:00:00Z;EURUSD;SELL;1.17166;1.17316;1.16866;0.5;test_sell
2025-10-06T04:15:00Z;EURUSD;SELL;1.17119;1.17269;1.16819;0.5;test_sell
2025-10-06T04:30:00Z;EURUSD;BUY;1.17193;1.17043;1.17493;0.5;test_buy
2025-10-06T04:45:00Z;EURUSD;BUY;1.17242;1.17092;1.17542;0.5;test_buy
2025-10-06T05:00:00Z;EURUSD;BUY;1.17280;1.17130;1.17580;0.5;test_buy
2025-10-06T05:15:00Z;EURUSD;BUY;1.17292;1.17142;1.17592;0.5;test_buy
2025-10-06T05:30:00Z;EURUSD;SELL;1.17270;1.17420;1.16970;0.5;test_sell
2025-10-06T05:45:00Z;EURUSD;BUY;1.17270;1.17120;1.17570;0.5;test_buy
2025-10-06T06:00:00Z;EURUSD;BUY;1.17272;1.17122;1.17572;0.5;test_buy
2025-10-06T06:15:00Z;EURUSD;BUY;1.17285;1.17135;1.17585;0.5;test_buy
2025-10-06T06:30:00Z;EURUSD;BUY;1.17293;1.17143;1.17593;0.5;test_buy
2025-10-06T06:45:00Z;EURUSD;SELL;1.17245;1.17395;1.16945;0.5;test_sell
2025-10-06T07:00:00Z;EURUSD;SELL;1.17215;1.17365;1.16915;0.5;test_sell
2025-10-06T07:15:00Z;EURUSD;BUY;1.17246;1.17096;1.17546;0.5;test_buy
2025-10-06T07:30:00Z;EURUSD;SELL;1.17233;1.17383;1.16933;0.5;test_sell
2025-10-06T07:45:00Z;EURUSD;SELL;1.17202;1.17352;1.16902;0.5;test_sell
2025-10-06T08:00:00Z;EURUSD;SELL;1.17174;1.17324;1.16874;0.5;test_sell
2025-10-06T08:15:00Z;EURUSD;SELL;1.17173;1.17323;1.16873;0.5;test_sell
2025-10-06T08:30:00Z;EURUSD;SELL;1.17152;1.17302;1.16852;0.5;test_sell
2025-10-06T08:45:00Z;EURUSD;BUY;1.17172;1.17022;1.17472;0.5;test_buy
2025-10-06T09:00:00Z;EURUSD;SELL;1.17072;1.17222;1.16772;0.5;test_sell
2025-10-06T09:15:00Z;EURUSD;BUY;1.17119;1.16969;1.17419;0.5;test_buy
2025-10-06T09:30:00Z;EURUSD;SELL;1.17012;1.17162;1.16712;0.5;test_sell
2025-10-06T09:45:00Z;EURUSD;SELL;1.16937;1.17087;1.16637;0.5;test_sell
2025-10-06T10:00:00Z;EURUSD;BUY;1.17037;1.16887;1.17337;0.5;test_buy
2025-10-06T10:15:00Z;EURUSD;BUY;1.17098;1.16948;1.17398;0.5;test_buy
2025-10-06T10:30:00Z;EURUSD;SELL;1.16670;1.16820;1.16370;0.5;test_sell
2025-10-06T10:45:00Z;EURUSD;SELL;1.16626;1.16776;1.16326;0.5;test_sell
2025-10-06T11:00:00Z;EURUSD;SELL;1.16560;1.16710;1.16260;0.5;test_sell
2025-10-06T11:15:00Z;EURUSD;BUY;1.16677;1.16527;1.16977;0.5;test_buy
2025-10-06T11:30:00Z;EURUSD;BUY;1.16764;1.16614;1.17064;0.5;test_buy
2025-10-06T11:45:00Z;EURUSD;SELL;1.16677;1.16827;1.16377;0.5;test_sell
2025-10-06T12:00:00Z;EURUSD;SELL;1.16659;1.16809;1.16359;0.5;test_sell
2025-10-06T12:15:00Z;EURUSD;SELL;1.16638;1.16788;1.16338;0.5;test_sell
2025-10-06T12:30:00Z;EURUSD;SELL;1.16582;1.16732;1.16282;0.5;test_sell
2025-10-06T12:45:00Z;EURUSD;BUY;1.16663;1.16513;1.16963;0.5;test_buy
2025-10-06T13:00:00Z;EURUSD;SELL;1.16569;1.16719;1.16269;0.5;test_sell
2025-10-06T13:15:00Z;EURUSD;BUY;1.16629;1.16479;1.16929;0.5;test_buy
2025-10-06T13:30:00Z;EURUSD;SELL;1.16620;1.16770;1.16320;0.5;test_sell
2025-10-06T13:45:00Z;EURUSD;BUY;1.16634;1.16484;1.16934;0.5;test_buy
2025-10-06T14:00:00Z;EURUSD;BUY;1.16679;1.16529;1.16979;0.5;test_buy
2025-10-06T14:15:00Z;EURUSD;BUY;1.16748;1.16598;1.17048;0.5;test_buy
2025-10-06T14:30:00Z;EURUSD;BUY;1.16753;1.16603;1.17053;0.5;test_buy
2025-10-06T14:45:00Z;EURUSD;BUY;1.16754;1.16604;1.17054;0.5;test_buy
2025-10-06T15:00:00Z;EURUSD;BUY;1.16793;1.16643;1.17093;0.5;test_buy
2025-10-06T15:15:00Z;EURUSD;SELL;1.16787;1.16937;1.16487;0.5;test_sell
2025-10-06T15:30:00Z;EURUSD;BUY;1.16829;1.16679;1.17129;0.5;test_buy
2025-10-06T15:45:00Z;EURUSD;BUY;1.16891;1.16741;1.17191;0.5;test_buy
2025-10-06T16:00:00Z;EURUSD;BUY;1.16924;1.16774;1.17224;0.5;test_buy
2025-10-06T16:15:00Z;EURUSD;SELL;1.16884;1.17034;1.16584;0.5;test_sell
2025-10-06T16:30:00Z;EURUSD;BUY;1.16968;1.16818;1.17268;0.5;test_buy
2025-10-06T16:45:00Z;EURUSD;BUY;1.16993;1.16843;1.17293;0.5;test_buy
2025-10-06T17:00:00Z;EURUSD;BUY;1.17026;1.16876;1.17326;0.5;test_buy
2025-10-06T17:15:00Z;EURUSD;SELL;1.16983;1.17133;1.16683;0.5;test_sell
2025-10-06T17:30:00Z;EURUSD;BUY;1.17085;1.16935;1.17385;0.5;test_buy
2025-10-06T17:45:00Z;EURUSD;BUY;1.17166;1.17016;1.17466;0.5;test_buy
2025-10-06T18:00:00Z;EURUSD;SELL;1.17155;1.17305;1.16855;0.5;test_sell
2025-10-06T18:15:00Z;EURUSD;SELL;1.17097;1.17247;1.16797;0.5;test_sell
2025-10-06T18:30:00Z;EURUSD;SELL;1.17077;1.17227;1.16777;0.5;test_sell
2025-10-06T18:45:00Z;EURUSD;SELL;1.17066;1.17216;1.16766;0.5;test_sell
2025-10-06T19:00:00Z;EURUSD;SELL;1.17040;1.17190;1.16740;0.5;test_sell
2025-10-06T19:15:00Z;EURUSD;BUY;1.17061;1.16911;1.17361;0.5;test_buy
2025-10-06T19:30:00Z;EURUSD;BUY;1.17069;1.16919;1.17369;0.5;test_buy
2025-10-06T19:45:00Z;EURUSD;BUY;1.17123;1.16973;1.17423;0.5;test_buy
2025-10-06T20:00:00Z;EURUSD;SELL;1.17109;1.17259;1.16809;0.5;test_sell
2025-10-06T20:15:00Z;EURUSD;BUY;1.17122;1.16972;1.17422;0.5;test_buy
2025-10-06T20:30:00Z;EURUSD;BUY;1.17127;1.16977;1.17427;0.5;test_buy
2025-10-06T20:45:00Z;EURUSD;SELL;1.17103;1.17253;1.16803;0.5;test_sell
2025-10-06T21:00:00Z;EURUSD;BUY;1.17118;1.16968;1.17418;0.5;test_buy
2025-10-06T21:15:00Z;EURUSD;BUY;1.17140;1.16990;1.17440;0.5;test_buy
2025-10-06T21:30:00Z;EURUSD;SELL;1.17122;1.17272;1.16822;0.5;test_sell
2025-10-06T21:45:00Z;EURUSD;BUY;1.17126;1.16976;1.17426;0.5;test_buy
2025-10-06T22:00:00Z;EURUSD;BUY;1.17134;1.16984;1.17434;0.5;test_buy
2025-10-06T22:15:00Z;EURUSD;BUY;1.17137;1.16987;1.17437;0.5;test_buy
2025-10-06T22:30:00Z;EURUSD;BUY;1.17162;1.17012;1.17462;0.5;test_buy
2025-10-06T22:45:00Z;EURUSD;SELL;1.17106;1.17256;1.16806;0.5;test_sell
2025-10-06T23:00:00Z;EURUSD;BUY;1.17121;1.16971;1.17421;0.5;test_buy
2025-10-06T23:15:00Z;EURUSD;SELL;1.17116;1.17266;1.16816;0.5;test_sell
2025-10-06T23:30:00Z;EURUSD;SELL;1.17115;1.17265;1.16815;0.5;test_sell
2025-10-06T23:45:00Z;EURUSD;BUY;1.17121;1.16971;1.17421;0.5;test_buy
2025-10-07T00:00:00Z;EURUSD;BUY;1.17081;1.16931;1.17381;0.5;test_buy
2025-10-07T00:15:00Z;EURUSD;BUY;1.17093;1.16943;1.17393;0.5;test_buy
2025-10-07T00:30:00Z;EURUSD;BUY;1.17093;1.16943;1.17393;0.5;test_buy
2025-10-07T00:45:00Z;EURUSD;SELL;1.17091;1.17241;1.16791;0.5;test_sell
2025-10-07T01:00:00Z;EURUSD;BUY;1.17111;1.16961;1.17411;0.5;test_buy
2025-10-07T01:15:00Z;EURUSD;BUY;1.17131;1.16981;1.17431;0.5;test_buy
2025-10-07T01:30:00Z;EURUSD;SELL;1.17096;1.17246;1.16796;0.5;test_sell
2025-10-07T01:45:00Z;EURUSD;BUY;1.17098;1.16948;1.17398;0.5;test_buy
2025-10-07T02:00:00Z;EURUSD;SELL;1.17085;1.17235;1.16785;0.5;test_sell
2025-10-07T02:15:00Z;EURUSD;BUY;1.17093;1.16943;1.17393;0.5;test_buy
2025-10-07T02:30:00Z;EURUSD;BUY;1.17131;1.16981;1.17431;0.5;test_buy
2025-10-07T02:45:00Z;EURUSD;SELL;1.17093;1.17243;1.16793;0.5;test_sell
2025-10-07T03:00:00Z;EURUSD;SELL;1.17061;1.17211;1.16761;0.5;test_sell
2025-10-07T03:15:00Z;EURUSD;BUY;1.17093;1.16943;1.17393;0.5;test_buy
